GEOid,GEOid2,GEOdisplay,TOTPOP,POP_HISP,POP_NOTHISP,POP_WHITE,POP_BLACK,POP_AMIN,POP_ASIAN,POP_NHPI,POP_OTHER,POP_2MORE
1400000US17031320400,17031320400,"Census Tract 3204, Cook County, Illinois",2518,202,2316,1669,444,7,144,2,5,59
1400000US17031320600,17031320600,"Census Tract 3206, Cook County, Illinois",4256,252,4004,2492,696,3,693,1,6,127
1400000US17031330100,17031330100,"Census Tract 3301, Cook County, Illinois",16735,1015,15720,8520,4406,16,2405,3,51,386
1400000US17031330200,17031330200,"Census Tract 3302, Cook County, Illinois",3806,148,3658,1570,1252,2,744,0,7,89
1400000US17031340300,17031340300,"Census Tract 3403, Cook County, Illinois",1786,86,1700,338,18,0,1333,0,0,11
1400000US17031340400,17031340400,"Census Tract 3404, Cook County, Illinois",1900,93,1807,284,33,3,1466,0,0,21
1400000US17031340500,17031340500,"Census Tract 3405, Cook County, Illinois",1544,146,1398,685,212,1,484,0,0,17
1400000US17031340600,17031340600,"Census Tract 3406, Cook County, Illinois",907,1,906,1,899,0,0,0,0,6
1400000US17031350100,17031350100,"Census Tract 3501, Cook County, Illinois",2144,46,2098,140,1164,1,750,0,1,50
1400000US17031350400,17031350400,"Census Tract 3504, Cook County, Illinois",389,12,377,0,377,0,0,0,0,4
1400000US17031351000,17031351000,"Census Tract 3510, Cook County, Illinois",3267,55,3212,137,2412,2,590,0,9,83
1400000US17031351100,17031351100,"Census Tract 3511, Cook County, Illinois",1960,27,1933,16,1898,3,5,0,5,20
